time,ps_waveform,ps_bpm,cam_waveform_red,cam_waveform_green,cam_bpm
12.152038,21,61,85.131925,147.22561875,0
12.18188,21,61,85.05076875,147.20699375,0
12.212797,21,61,84.9761375,147.25676875,0
12.243531,21,61,85.0100125,147.21059375,0
12.275738,21,61,84.9394875,147.12389375,0
12.305387,21,61,85.4077375,146.88998125,0
12.336726,22,61,85.5785625,146.75403125,0
12.366983,22,61,85.660475,146.7030125,0
12.397806,22,61,85.6256,146.7072875,0
12.431272,24,61,85.6768125,146.70555,0
12.45954,27,61,85.61945,146.77229375,0
12.490397,33,61,85.59975,146.76509375,0
12.521173,40,61,85.6022,146.8525125,0
12.555619,49,61,85.669575,146.98203125,0
12.585241,59,61,85.61793125,147.08005625,0
12.614102,69,61,85.615,147.062675,0
12.644561,77,61,85.4795625,147.00318125,0
12.675473,82,61,85.49219375,146.9314125,0
12.706258,84,61,85.43689375,146.92785625,0
12.739706,84,61,85.42316875,146.92473125,0
12.768107,81,61,85.3231875,146.95533125,0
12.798772,78,61,85.16951875,146.9471125,0
12.829633,74,61,85.196425,146.99631875,0
12.860437,69,61,85.1718125,147.04994375,0
12.892674,64,61,85.1625875,147.08223125,0
12.922229,59,61,84.78286875,147.135225,0
12.953057,53,61,84.64386875,147.1604625,0
12.983879,48,61,84.52229375,147.22130625,0
13.017918,43,61,84.50635,147.243975,0
13.048957,40,61,84.46280625,147.28395625,0
13.076544,37,61,84.24608125,147.30328125,0
13.107214,35,61,84.09683125,147.3446,0
13.139854,35,61,84.00455,147.39163125,0
13.169004,36,61,83.959425,147.417825,0
13.201158,38,61,83.903425,147.4591875,0
13.230701,40,61,84.05550625,147.48479375,0
13.261577,42,61,84.0806125,147.5615875,0
13.292344,44,61,84.13609375,147.6136875,0
13.323197,46,61,84.1483,147.63759375,0
13.355476,47,61,84.12345,147.68800625,0
13.384912,47,61,84.06300625,147.72611875,0
13.41576,46,61,84.0124875,147.75401875,0
13.447882,45,61,83.97090625,147.80805,0
13.479996,44,61,83.89663125,147.8449375,0
13.510938,43,61,83.8895125,147.7610125,0
13.539464,41,61,84.25333125,147.55396875,0
13.569932,40,61,84.43546875,147.38809375,0
13.600868,38,61,84.542175,147.29315,0
13.631649,36,61,84.66216875,147.2983375,0
13.663826,34,61,84.65856875,147.36363125,0
13.693438,32,61,84.085175,147.41260625,0
13.724285,30,61,83.820275,147.4240375,0
13.756027,28,61,83.60890625,147.47420625,0
13.785994,26,61,83.51780625,147.5694,0
13.818161,24,61,83.50245625,147.6370625,0
13.848818,23,61,83.5969625,147.62284375,0
13.878587,22,61,83.63864375,147.5707125,0
13.909163,21,61,83.620225,147.51961875,0
13.942337,20,61,83.6553375,147.560175,0
13.973487,20,61,83.75345625,147.5683375,0
14.001999,20,61,84.23949375,147.5981,0
14.032659,20,61,84.5945875,147.6614125,0
14.063596,21,61,84.72849375,147.71310625,0
14.094429,21,61,84.86466875,147.76231875,0
14.126641,22,61,84.8546875,147.7988125,0
14.157397,22,61,84.641025,147.85228125,0
14.186969,23,61,84.51234375,147.894575,0
14.217761,23,61,84.5023625,147.92198125,0
14.24865,24,61,84.42575,147.927225,0
14.280734,24,61,84.4005875,147.96460625,0
14.310276,25,61,84.6409375,148.0065875,0
14.341177,25,61,84.6858875,148.025025,0
14.371994,25,61,84.7554875,148.055725,0
14.405205,25,61,84.77691875,148.1013625,0
14.436427,25,61,84.804075,148.15669375,0
14.465549,25,61,84.36933125,148.12184375,0
14.495443,24,61,84.12249375,148.148,0
14.526361,24,61,84.10855,148.19795625,0
14.558433,24,61,84.03215625,148.22235625,0
14.589404,23,61,83.94455625,148.2359125,0
14.618934,23,61,83.6530125,148.2760625,0
14.649598,24,61,83.63040625,148.292625,0
14.680484,27,61,83.4759375,148.12404375,0
